survey_id,employee_id,department,level,survey_date,survey_quarter,engagement_score,manager_score,growth_score,worklife_score,belonging_score,overall_score,free_text_comment
SRV-01-EMP-03005,EMP-03005,Engineering,Senior,2025-03-15,Q1 2025,5,5,5,4,5,4.8,Good opportunities for learning and development here.
SRV-01-EMP-04693,EMP-04693,Engineering,IC1,2025-03-15,Q1 2025,5,5,4,4,5,4.6,
SRV-01-EMP-00103,EMP-00103,Customer Success,Senior,2025-03-15,Q1 2025,3,3,3,3,3,3.0,Would appreciate more clarity on career progression.
SRV-01-EMP-00351,EMP-00351,Engineering,Manager,2025-03-15,Q1 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-01-EMP-02863,EMP-02863,HR,Manager,2025-03-15,Q1 2025,4,5,3,4,4,4.0,The work-life balance has improved significantly this quarter.
SRV-01-EMP-01663,EMP-01663,Marketing,IC2,2025-03-15,Q1 2025,3,4,3,5,4,3.8,
SRV-01-EMP-02948,EMP-02948,Engineering,IC1,2025-03-15,Q1 2025,4,5,4,4,4,4.2,
SRV-01-EMP-02833,EMP-02833,Engineering,IC2,2025-03-15,Q1 2025,4,4,4,3,4,3.8,Overall satisfied but see room for improvement.
SRV-01-EMP-00359,EMP-00359,Engineering,IC1,2025-03-15,Q1 2025,3,3,3,3,4,3.2,
SRV-01-EMP-04104,EMP-04104,Product,Senior,2025-03-15,Q1 2025,4,3,3,4,4,3.6,
SRV-01-EMP-03412,EMP-03412,Customer Success,IC2,2025-03-15,Q1 2025,4,3,3,4,3,3.4,Meetings take up too much time some weeks.
SRV-01-EMP-03712,EMP-03712,Marketing,IC2,2025-03-15,Q1 2025,4,4,3,3,4,3.6,
SRV-01-EMP-02723,EMP-02723,Marketing,Manager,2025-03-15,Q1 2025,4,4,4,4,5,4.2,Strong alignment between team goals and company mission.
SRV-01-EMP-00888,EMP-00888,Marketing,IC2,2025-03-15,Q1 2025,4,4,3,4,4,3.8,Benefits are competitive but not exceptional.
SRV-01-EMP-00037,EMP-00037,Operations,IC1,2025-03-15,Q1 2025,4,3,3,4,4,3.6,Overall satisfied but see room for improvement.
SRV-01-EMP-01616,EMP-01616,Engineering,Manager,2025-03-15,Q1 2025,3,3,3,3,3,3.0,
SRV-01-EMP-01715,EMP-01715,Product,IC2,2025-03-15,Q1 2025,4,4,4,4,4,4.0,I feel valued and my contributions are recognized.
SRV-01-EMP-02253,EMP-02253,Product,Senior,2025-03-15,Q1 2025,5,5,4,4,5,4.6,
SRV-01-EMP-00123,EMP-00123,Product,IC2,2025-03-15,Q1 2025,4,4,4,5,4,4.2,The new tools and processes have made my job easier.
SRV-01-EMP-00689,EMP-00689,Engineering,IC2,2025-03-15,Q1 2025,5,5,5,5,5,5.0,
SRV-01-EMP-00740,EMP-00740,Engineering,IC1,2025-03-15,Q1 2025,4,5,4,4,4,4.2,I feel valued and my contributions are recognized.
SRV-01-EMP-00198,EMP-00198,Product,IC1,2025-03-15,Q1 2025,3,4,3,3,4,3.4,Some processes could be streamlined.
SRV-01-EMP-04266,EMP-04266,Engineering,Senior,2025-03-15,Q1 2025,5,4,4,4,4,4.2,
SRV-01-EMP-00525,EMP-00525,Finance,IC1,2025-03-15,Q1 2025,3,4,4,4,4,3.8,
SRV-01-EMP-00494,EMP-00494,HR,Senior,2025-03-15,Q1 2025,2,4,3,3,3,3.0,Communication between teams could improve.
SRV-01-EMP-01785,EMP-01785,Product,Manager,2025-03-15,Q1 2025,4,5,5,5,5,4.8,Company culture is supportive and inclusive.
SRV-01-EMP-01008,EMP-01008,Operations,IC2,2025-03-15,Q1 2025,3,4,3,3,3,3.2,Things are okay. Nothing major to report.
SRV-01-EMP-04220,EMP-04220,Sales,IC2,2025-03-15,Q1 2025,4,5,5,4,5,4.6,
SRV-01-EMP-02580,EMP-02580,Engineering,IC1,2025-03-15,Q1 2025,4,5,5,5,4,4.6,The work-life balance has improved significantly this quarter.
SRV-01-EMP-00868,EMP-00868,Product,IC2,2025-03-15,Q1 2025,5,5,4,5,5,4.8,My manager supports my growth and gives clear feedback.
SRV-01-EMP-02897,EMP-02897,Customer Success,IC2,2025-03-15,Q1 2025,3,4,3,3,4,3.4,
SRV-01-EMP-03150,EMP-03150,Engineering,IC1,2025-03-15,Q1 2025,4,5,4,4,4,4.2,Really enjoy working with my team. Great collaboration.
SRV-01-EMP-00134,EMP-00134,Customer Success,Senior,2025-03-15,Q1 2025,4,4,3,3,4,3.6,Workload is manageable but could be better distributed.
SRV-01-EMP-02137,EMP-02137,Finance,IC1,2025-03-15,Q1 2025,3,3,4,3,3,3.2,Overall satisfied but see room for improvement.
SRV-01-EMP-00897,EMP-00897,Sales,IC1,2025-03-15,Q1 2025,4,4,4,4,4,4.0,Excellent mentorship opportunities within the department.
SRV-01-EMP-02748,EMP-02748,HR,IC2,2025-03-15,Q1 2025,4,4,3,5,5,4.2,My manager supports my growth and gives clear feedback.
SRV-01-EMP-02984,EMP-02984,Marketing,Manager,2025-03-15,Q1 2025,4,5,3,3,4,3.8,Things are okay. Nothing major to report.
SRV-01-EMP-04954,EMP-04954,Engineering,Senior,2025-03-15,Q1 2025,5,4,4,4,5,4.4,
SRV-01-EMP-01293,EMP-01293,Operations,Senior,2025-03-15,Q1 2025,3,4,3,4,4,3.6,
SRV-01-EMP-01176,EMP-01176,Engineering,IC1,2025-03-15,Q1 2025,3,5,3,4,4,3.8,Workload is manageable but could be better distributed.
SRV-01-EMP-01618,EMP-01618,Operations,IC2,2025-03-15,Q1 2025,3,4,4,3,4,3.6,The office setup is adequate for my needs.
SRV-01-EMP-04712,EMP-04712,HR,Manager,2025-03-15,Q1 2025,5,4,4,4,4,4.2,The work-life balance has improved significantly this quarter.
SRV-01-EMP-02149,EMP-02149,Product,IC2,2025-03-15,Q1 2025,4,4,4,4,4,4.0,
SRV-01-EMP-02872,EMP-02872,Engineering,Senior,2025-03-15,Q1 2025,4,4,3,4,4,3.8,Things are okay. Nothing major to report.
SRV-01-EMP-03110,EMP-03110,Customer Success,IC2,2025-03-15,Q1 2025,3,4,4,3,4,3.6,Training opportunities exist but are hard to find time for.
SRV-01-EMP-03435,EMP-03435,Operations,Manager,2025-03-15,Q1 2025,4,4,3,3,4,3.6,Some processes could be streamlined.
SRV-01-EMP-04996,EMP-04996,Sales,Senior,2025-03-15,Q1 2025,4,4,4,5,4,4.2,Excellent mentorship opportunities within the department.
SRV-01-EMP-04859,EMP-04859,Engineering,IC1,2025-03-15,Q1 2025,4,4,5,4,4,4.2,I feel empowered to make decisions in my role.
SRV-01-EMP-01895,EMP-01895,Engineering,Senior,2025-03-15,Q1 2025,5,4,4,4,4,4.2,Strong alignment between team goals and company mission.
SRV-01-EMP-00660,EMP-00660,Engineering,Senior,2025-03-15,Q1 2025,4,5,4,4,4,4.2,
SRV-01-EMP-02453,EMP-02453,Sales,IC1,2025-03-15,Q1 2025,3,4,4,3,4,3.6,
SRV-01-EMP-01207,EMP-01207,Operations,IC1,2025-03-15,Q1 2025,4,4,3,4,4,3.8,
SRV-01-EMP-01662,EMP-01662,Marketing,Senior,2025-03-15,Q1 2025,3,4,2,3,3,3.0,
SRV-01-EMP-04389,EMP-04389,Operations,IC1,2025-03-15,Q1 2025,4,4,3,3,4,3.6,Overall satisfied but see room for improvement.
SRV-01-EMP-00160,EMP-00160,Product,IC2,2025-03-15,Q1 2025,4,4,5,5,4,4.4,Strong alignment between team goals and company mission.
SRV-01-EMP-01911,EMP-01911,Finance,Manager,2025-03-15,Q1 2025,3,3,3,3,3,3.0,Things are okay. Nothing major to report.
SRV-01-EMP-00193,EMP-00193,Finance,IC2,2025-03-15,Q1 2025,3,3,4,4,4,3.6,Things are okay. Nothing major to report.
SRV-01-EMP-04613,EMP-04613,Product,IC1,2025-03-15,Q1 2025,4,5,4,4,4,4.2,Strong alignment between team goals and company mission.
SRV-01-EMP-00050,EMP-00050,Finance,IC1,2025-03-15,Q1 2025,3,3,2,3,3,2.8,
SRV-01-EMP-02489,EMP-02489,Operations,IC1,2025-03-15,Q1 2025,4,4,3,5,4,4.0,
SRV-01-EMP-01548,EMP-01548,Engineering,IC1,2025-03-15,Q1 2025,5,4,4,3,4,4.0,Really enjoy working with my team. Great collaboration.
SRV-01-EMP-04131,EMP-04131,Customer Success,IC2,2025-03-15,Q1 2025,3,3,3,3,3,3.0,Things are okay. Nothing major to report.
SRV-01-EMP-02824,EMP-02824,Engineering,Senior,2025-03-15,Q1 2025,4,4,4,4,5,4.2,The new tools and processes have made my job easier.
SRV-01-EMP-00601,EMP-00601,HR,Senior,2025-03-15,Q1 2025,4,5,4,4,5,4.4,
SRV-01-EMP-01243,EMP-01243,Product,IC2,2025-03-15,Q1 2025,4,4,4,3,4,3.8,Benefits are competitive but not exceptional.
SRV-01-EMP-04450,EMP-04450,Sales,IC2,2025-03-15,Q1 2025,4,4,4,4,4,4.0,Excellent mentorship opportunities within the department.
SRV-01-EMP-04695,EMP-04695,Finance,IC2,2025-03-15,Q1 2025,3,4,3,4,4,3.6,Some processes could be streamlined.
SRV-01-EMP-04251,EMP-04251,Customer Success,Manager,2025-03-15,Q1 2025,5,5,4,4,5,4.6,I feel valued and my contributions are recognized.
SRV-01-EMP-02126,EMP-02126,Engineering,Senior,2025-03-15,Q1 2025,5,5,5,5,5,5.0,
SRV-01-EMP-03367,EMP-03367,Product,IC2,2025-03-15,Q1 2025,4,3,3,4,4,3.6,Training opportunities exist but are hard to find time for.
SRV-01-EMP-03144,EMP-03144,HR,IC2,2025-03-15,Q1 2025,5,4,5,4,5,4.6,Good opportunities for learning and development here.
SRV-01-EMP-00165,EMP-00165,Finance,IC2,2025-03-15,Q1 2025,5,5,4,5,5,4.8,The work-life balance has improved significantly this quarter.
SRV-01-EMP-03506,EMP-03506,Sales,Manager,2025-03-15,Q1 2025,3,4,3,3,3,3.2,
SRV-01-EMP-01300,EMP-01300,Engineering,IC2,2025-03-15,Q1 2025,4,4,4,4,4,4.0,
SRV-01-EMP-01220,EMP-01220,HR,Senior,2025-03-15,Q1 2025,4,4,3,3,4,3.6,
SRV-01-EMP-03079,EMP-03079,Engineering,Senior,2025-03-15,Q1 2025,5,5,5,5,5,5.0,I feel empowered to make decisions in my role.
SRV-01-EMP-01597,EMP-01597,Product,IC1,2025-03-15,Q1 2025,5,4,4,5,5,4.6,The work-life balance has improved significantly this quarter.
SRV-01-EMP-01738,EMP-01738,HR,Senior,2025-03-15,Q1 2025,4,5,4,4,4,4.2,The new tools and processes have made my job easier.
SRV-01-EMP-04572,EMP-04572,Sales,IC2,2025-03-15,Q1 2025,4,4,4,4,4,4.0,Strong alignment between team goals and company mission.
SRV-01-EMP-00466,EMP-00466,Engineering,Senior,2025-03-15,Q1 2025,4,5,4,5,5,4.6,Strong alignment between team goals and company mission.
SRV-01-EMP-04586,EMP-04586,Engineering,IC1,2025-03-15,Q1 2025,4,4,3,4,4,3.8,Things are okay. Nothing major to report.
SRV-01-EMP-02619,EMP-02619,HR,IC2,2025-03-15,Q1 2025,4,4,3,3,4,3.6,
SRV-01-EMP-00522,EMP-00522,HR,Senior,2025-03-15,Q1 2025,5,4,4,3,4,4.0,I feel empowered to make decisions in my role.
SRV-01-EMP-00713,EMP-00713,Sales,IC2,2025-03-15,Q1 2025,2,4,3,3,4,3.2,Things are okay. Nothing major to report.
SRV-01-EMP-00517,EMP-00517,Engineering,IC2,2025-03-15,Q1 2025,5,5,4,5,5,4.8,Strong alignment between team goals and company mission.
SRV-01-EMP-04894,EMP-04894,Marketing,IC1,2025-03-15,Q1 2025,5,5,4,3,5,4.4,
SRV-01-EMP-04030,EMP-04030,Engineering,IC1,2025-03-15,Q1 2025,4,5,4,4,4,4.2,I feel valued and my contributions are recognized.
SRV-01-EMP-00597,EMP-00597,Marketing,IC1,2025-03-15,Q1 2025,5,5,4,5,5,4.8,
SRV-01-EMP-01646,EMP-01646,Engineering,IC2,2025-03-15,Q1 2025,4,4,3,4,3,3.6,Communication between teams could improve.
SRV-01-EMP-02491,EMP-02491,Engineering,IC1,2025-03-15,Q1 2025,4,5,5,4,5,4.6,
SRV-01-EMP-04923,EMP-04923,Product,IC2,2025-03-15,Q1 2025,4,3,3,3,3,3.2,Overall satisfied but see room for improvement.
SRV-01-EMP-04034,EMP-04034,Customer Success,IC1,2025-03-15,Q1 2025,3,4,4,4,4,3.8,Benefits are competitive but not exceptional.
SRV-01-EMP-00023,EMP-00023,Finance,IC2,2025-03-15,Q1 2025,3,3,3,4,3,3.2,Things are okay. Nothing major to report.
SRV-01-EMP-04118,EMP-04118,Sales,Senior,2025-03-15,Q1 2025,3,3,3,4,4,3.4,The office setup is adequate for my needs.
SRV-01-EMP-01632,EMP-01632,Marketing,Senior,2025-03-15,Q1 2025,4,4,4,4,4,4.0,
SRV-01-EMP-04738,EMP-04738,Engineering,Senior,2025-03-15,Q1 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-01-EMP-01135,EMP-01135,Engineering,IC2,2025-03-15,Q1 2025,5,5,5,4,4,4.6,Company culture is supportive and inclusive.
SRV-01-EMP-03608,EMP-03608,Product,Senior,2025-03-15,Q1 2025,4,4,3,4,4,3.8,
SRV-01-EMP-03550,EMP-03550,Operations,IC2,2025-03-15,Q1 2025,3,3,3,3,3,3.0,Workload is manageable but could be better distributed.
SRV-01-EMP-02596,EMP-02596,Marketing,Senior,2025-03-15,Q1 2025,3,4,3,4,3,3.4,The office setup is adequate for my needs.
SRV-01-EMP-03925,EMP-03925,Finance,IC1,2025-03-15,Q1 2025,4,3,4,5,4,4.0,My manager supports my growth and gives clear feedback.
SRV-01-EMP-02482,EMP-02482,Product,Senior,2025-03-15,Q1 2025,4,4,3,5,4,4.0,The work-life balance has improved significantly this quarter.
SRV-01-EMP-01794,EMP-01794,Finance,Senior,2025-03-15,Q1 2025,4,4,4,4,3,3.8,Some processes could be streamlined.
SRV-01-EMP-02945,EMP-02945,Engineering,IC2,2025-03-15,Q1 2025,3,4,4,4,4,3.8,Benefits are competitive but not exceptional.
SRV-01-EMP-03774,EMP-03774,Engineering,IC1,2025-03-15,Q1 2025,4,4,4,5,5,4.4,
SRV-01-EMP-00321,EMP-00321,Engineering,IC2,2025-03-15,Q1 2025,4,4,3,5,4,4.0,Good opportunities for learning and development here.
SRV-01-EMP-01814,EMP-01814,HR,Senior,2025-03-15,Q1 2025,4,5,4,4,4,4.2,
SRV-01-EMP-03128,EMP-03128,Marketing,IC2,2025-03-15,Q1 2025,5,5,5,5,5,5.0,I feel valued and my contributions are recognized.
SRV-01-EMP-00079,EMP-00079,Marketing,Senior,2025-03-15,Q1 2025,4,4,3,4,3,3.6,Meetings take up too much time some weeks.
SRV-01-EMP-04247,EMP-04247,Engineering,Senior,2025-03-15,Q1 2025,5,4,3,3,4,3.8,Benefits are competitive but not exceptional.
SRV-01-EMP-02924,EMP-02924,Product,IC1,2025-03-15,Q1 2025,4,4,3,4,4,3.8,
SRV-01-EMP-03916,EMP-03916,Engineering,IC1,2025-03-15,Q1 2025,4,4,4,4,5,4.2,My manager supports my growth and gives clear feedback.
SRV-01-EMP-02093,EMP-02093,Finance,IC1,2025-03-15,Q1 2025,4,4,3,3,3,3.4,Training opportunities exist but are hard to find time for.
SRV-01-EMP-03122,EMP-03122,Operations,Senior,2025-03-15,Q1 2025,4,4,4,3,4,3.8,Would appreciate more clarity on career progression.
SRV-01-EMP-03902,EMP-03902,Engineering,IC1,2025-03-15,Q1 2025,5,4,5,4,5,4.6,
SRV-01-EMP-03944,EMP-03944,Product,Senior,2025-03-15,Q1 2025,3,3,2,3,3,2.8,Feeling burned out. Workload is unsustainable.
SRV-01-EMP-04408,EMP-04408,Sales,Senior,2025-03-15,Q1 2025,4,5,4,4,5,4.4,I feel empowered to make decisions in my role.
SRV-01-EMP-02057,EMP-02057,Finance,IC1,2025-03-15,Q1 2025,3,3,4,3,3,3.2,Would appreciate more clarity on career progression.
SRV-01-EMP-03276,EMP-03276,Product,IC2,2025-03-15,Q1 2025,3,3,3,3,4,3.2,Overall satisfied but see room for improvement.
SRV-01-EMP-00068,EMP-00068,Product,IC2,2025-03-15,Q1 2025,4,5,4,5,4,4.4,I feel empowered to make decisions in my role.
SRV-01-EMP-00885,EMP-00885,HR,IC2,2025-03-15,Q1 2025,4,5,4,4,4,4.2,I feel empowered to make decisions in my role.
SRV-01-EMP-03366,EMP-03366,Product,Senior,2025-03-15,Q1 2025,4,4,3,3,4,3.6,Benefits are competitive but not exceptional.
SRV-01-EMP-02425,EMP-02425,Engineering,IC2,2025-03-15,Q1 2025,5,5,5,5,5,5.0,
SRV-01-EMP-00355,EMP-00355,Operations,IC1,2025-03-15,Q1 2025,3,3,4,3,4,3.4,Things are okay. Nothing major to report.
SRV-01-EMP-04473,EMP-04473,Engineering,IC1,2025-03-15,Q1 2025,4,4,4,4,4,4.0,
SRV-01-EMP-03199,EMP-03199,Sales,IC1,2025-03-15,Q1 2025,3,3,2,3,3,2.8,Feeling burned out. Workload is unsustainable.
SRV-01-EMP-00593,EMP-00593,Customer Success,IC1,2025-03-15,Q1 2025,4,4,3,4,4,3.8,
SRV-01-EMP-00781,EMP-00781,Sales,IC1,2025-03-15,Q1 2025,4,4,4,4,4,4.0,My manager supports my growth and gives clear feedback.
SRV-01-EMP-03676,EMP-03676,Operations,Senior,2025-03-15,Q1 2025,5,3,4,4,4,4.0,Really enjoy working with my team. Great collaboration.
SRV-01-EMP-04934,EMP-04934,Sales,Senior,2025-03-15,Q1 2025,3,3,2,3,3,2.8,Career growth feels stagnant. No clear path forward.
SRV-01-EMP-02821,EMP-02821,Marketing,IC1,2025-03-15,Q1 2025,4,4,5,4,4,4.2,The new tools and processes have made my job easier.
SRV-01-EMP-04565,EMP-04565,Product,IC1,2025-03-15,Q1 2025,4,4,4,4,4,4.0,Good opportunities for learning and development here.
SRV-01-EMP-01947,EMP-01947,Engineering,IC2,2025-03-15,Q1 2025,4,5,5,4,4,4.4,
SRV-01-EMP-00890,EMP-00890,Operations,IC2,2025-03-15,Q1 2025,4,5,5,5,5,4.8,
SRV-01-EMP-00620,EMP-00620,Finance,IC1,2025-03-15,Q1 2025,4,4,3,4,3,3.6,
SRV-01-EMP-04690,EMP-04690,Engineering,IC2,2025-03-15,Q1 2025,4,5,5,4,5,4.6,Excellent mentorship opportunities within the department.
SRV-01-EMP-01294,EMP-01294,Marketing,IC2,2025-03-15,Q1 2025,3,4,3,4,3,3.4,
SRV-01-EMP-02426,EMP-02426,Product,Senior,2025-03-15,Q1 2025,3,4,4,4,4,3.8,Meetings take up too much time some weeks.
SRV-01-EMP-00557,EMP-00557,Engineering,IC2,2025-03-15,Q1 2025,4,4,5,3,4,4.0,
SRV-01-EMP-00216,EMP-00216,Customer Success,IC1,2025-03-15,Q1 2025,4,4,3,4,3,3.6,Would appreciate more clarity on career progression.
SRV-01-EMP-03859,EMP-03859,Engineering,Senior,2025-03-15,Q1 2025,3,5,4,3,4,3.8,
SRV-01-EMP-00827,EMP-00827,Operations,IC2,2025-03-15,Q1 2025,4,4,4,4,3,3.8,
SRV-01-EMP-01319,EMP-01319,Engineering,IC1,2025-03-15,Q1 2025,4,4,4,4,4,4.0,I feel empowered to make decisions in my role.
SRV-01-EMP-01438,EMP-01438,Operations,IC1,2025-03-15,Q1 2025,5,4,4,4,4,4.2,The work-life balance has improved significantly this quarter.
SRV-01-EMP-00855,EMP-00855,Finance,Senior,2025-03-15,Q1 2025,3,4,3,4,4,3.6,Training opportunities exist but are hard to find time for.
SRV-01-EMP-01722,EMP-01722,Finance,IC1,2025-03-15,Q1 2025,5,5,4,4,4,4.4,Company culture is supportive and inclusive.
SRV-01-EMP-00916,EMP-00916,Sales,IC1,2025-03-15,Q1 2025,4,5,3,4,4,4.0,Excellent mentorship opportunities within the department.
SRV-01-EMP-04142,EMP-04142,Engineering,IC1,2025-03-15,Q1 2025,3,4,4,3,4,3.6,
SRV-01-EMP-03981,EMP-03981,Sales,Senior,2025-03-15,Q1 2025,3,4,2,3,4,3.2,Some processes could be streamlined.
SRV-01-EMP-04882,EMP-04882,Operations,IC1,2025-03-15,Q1 2025,4,4,4,4,4,4.0,I feel valued and my contributions are recognized.
SRV-01-EMP-04988,EMP-04988,Operations,IC1,2025-03-15,Q1 2025,4,3,3,5,3,3.6,Benefits are competitive but not exceptional.
SRV-01-EMP-00106,EMP-00106,Operations,Senior,2025-03-15,Q1 2025,4,4,3,3,3,3.4,Communication between teams could improve.
SRV-01-EMP-00155,EMP-00155,Operations,Senior,2025-03-15,Q1 2025,4,4,3,4,3,3.6,Communication between teams could improve.
SRV-01-EMP-04098,EMP-04098,Engineering,Senior,2025-03-15,Q1 2025,4,4,4,4,4,4.0,Strong alignment between team goals and company mission.
SRV-01-EMP-04881,EMP-04881,Engineering,IC2,2025-03-15,Q1 2025,4,4,3,5,4,4.0,
SRV-01-EMP-04375,EMP-04375,Operations,IC1,2025-03-15,Q1 2025,4,4,3,3,3,3.4,Some processes could be streamlined.
SRV-01-EMP-01613,EMP-01613,HR,Senior,2025-03-15,Q1 2025,4,3,3,3,3,3.2,Benefits are competitive but not exceptional.
SRV-01-EMP-02965,EMP-02965,Engineering,Senior,2025-03-15,Q1 2025,4,4,3,4,4,3.8,Communication between teams could improve.
SRV-01-EMP-01174,EMP-01174,Operations,IC2,2025-03-15,Q1 2025,3,4,3,4,4,3.6,Meetings take up too much time some weeks.
SRV-01-EMP-03409,EMP-03409,Engineering,IC1,2025-03-15,Q1 2025,4,5,4,4,4,4.2,Company culture is supportive and inclusive.
SRV-01-EMP-04636,EMP-04636,Customer Success,IC1,2025-03-15,Q1 2025,5,4,4,3,5,4.2,Really enjoy working with my team. Great collaboration.
SRV-01-EMP-03492,EMP-03492,Operations,Senior,2025-03-15,Q1 2025,4,4,4,4,4,4.0,
SRV-01-EMP-02357,EMP-02357,Operations,IC1,2025-03-15,Q1 2025,4,4,3,4,4,3.8,Workload is manageable but could be better distributed.
SRV-01-EMP-03773,EMP-03773,Operations,IC1,2025-03-15,Q1 2025,4,4,4,4,4,4.0,
SRV-01-EMP-00542,EMP-00542,Product,Senior,2025-03-15,Q1 2025,4,3,4,4,3,3.6,
SRV-01-EMP-03805,EMP-03805,Product,Manager,2025-03-15,Q1 2025,4,4,4,4,3,3.8,Some processes could be streamlined.
SRV-01-EMP-03811,EMP-03811,Product,IC2,2025-03-15,Q1 2025,5,5,4,5,5,4.8,Strong alignment between team goals and company mission.
SRV-01-EMP-03369,EMP-03369,Finance,IC1,2025-03-15,Q1 2025,4,4,3,3,4,3.6,Things are okay. Nothing major to report.
SRV-01-EMP-03558,EMP-03558,Customer Success,IC2,2025-03-15,Q1 2025,3,3,3,4,3,3.2,Things are okay. Nothing major to report.
SRV-01-EMP-03758,EMP-03758,Product,IC2,2025-03-15,Q1 2025,5,5,5,4,5,4.8,
SRV-01-EMP-04376,EMP-04376,Engineering,IC1,2025-03-15,Q1 2025,3,2,3,3,3,2.8,Compensation does not match market rates for my role.
SRV-01-EMP-03345,EMP-03345,Engineering,Senior,2025-03-15,Q1 2025,4,4,5,5,4,4.4,I feel valued and my contributions are recognized.
SRV-01-EMP-01789,EMP-01789,Customer Success,IC2,2025-03-15,Q1 2025,3,4,2,3,3,3.0,Would appreciate more clarity on career progression.
SRV-01-EMP-02603,EMP-02603,HR,Senior,2025-03-15,Q1 2025,4,4,3,3,4,3.6,Things are okay. Nothing major to report.
SRV-01-EMP-00166,EMP-00166,Sales,IC2,2025-03-15,Q1 2025,4,4,3,4,4,3.8,Workload is manageable but could be better distributed.
SRV-01-EMP-02427,EMP-02427,Customer Success,IC2,2025-03-15,Q1 2025,3,3,2,3,3,2.8,
SRV-01-EMP-02304,EMP-02304,Product,IC2,2025-03-15,Q1 2025,4,4,3,4,4,3.8,Benefits are competitive but not exceptional.
SRV-01-EMP-01667,EMP-01667,Engineering,IC2,2025-03-15,Q1 2025,3,4,3,3,4,3.4,
SRV-01-EMP-03626,EMP-03626,Engineering,Senior,2025-03-15,Q1 2025,4,4,4,4,4,4.0,
SRV-01-EMP-01408,EMP-01408,Sales,IC1,2025-03-15,Q1 2025,3,4,4,3,3,3.4,Some processes could be streamlined.
SRV-01-EMP-04360,EMP-04360,Engineering,IC2,2025-03-15,Q1 2025,3,4,3,3,3,3.2,
SRV-01-EMP-00224,EMP-00224,Operations,IC1,2025-03-15,Q1 2025,4,3,3,3,4,3.4,Would appreciate more clarity on career progression.
SRV-01-EMP-02102,EMP-02102,HR,IC1,2025-03-15,Q1 2025,4,4,4,4,4,4.0,Excellent mentorship opportunities within the department.
SRV-01-EMP-01344,EMP-01344,Engineering,IC1,2025-03-15,Q1 2025,5,4,5,5,5,4.8,The work-life balance has improved significantly this quarter.
SRV-01-EMP-00268,EMP-00268,Engineering,IC2,2025-03-15,Q1 2025,4,3,4,4,4,3.8,Would appreciate more clarity on career progression.
SRV-01-EMP-00958,EMP-00958,Engineering,IC1,2025-03-15,Q1 2025,4,4,3,4,4,3.8,Overall satisfied but see room for improvement.
SRV-01-EMP-02051,EMP-02051,Engineering,IC1,2025-03-15,Q1 2025,4,4,5,4,5,4.4,My manager supports my growth and gives clear feedback.
SRV-01-EMP-02475,EMP-02475,Engineering,IC2,2025-03-15,Q1 2025,4,5,5,4,4,4.4,
SRV-01-EMP-00758,EMP-00758,Customer Success,Senior,2025-03-15,Q1 2025,4,5,4,4,5,4.4,
SRV-01-EMP-02430,EMP-02430,Sales,IC2,2025-03-15,Q1 2025,4,4,4,4,4,4.0,Company culture is supportive and inclusive.
SRV-01-EMP-03922,EMP-03922,Engineering,IC1,2025-03-15,Q1 2025,3,4,3,4,4,3.6,Things are okay. Nothing major to report.
SRV-01-EMP-00422,EMP-00422,Sales,IC2,2025-03-15,Q1 2025,3,4,4,4,4,3.8,Some processes could be streamlined.
SRV-01-EMP-01943,EMP-01943,Product,IC2,2025-03-15,Q1 2025,3,3,3,3,2,2.8,Compensation does not match market rates for my role.
SRV-01-EMP-04095,EMP-04095,Engineering,IC1,2025-03-15,Q1 2025,4,5,4,5,5,4.6,Strong alignment between team goals and company mission.
SRV-01-EMP-01321,EMP-01321,Sales,IC1,2025-03-15,Q1 2025,4,4,3,4,4,3.8,Overall satisfied but see room for improvement.
SRV-01-EMP-03520,EMP-03520,Product,IC1,2025-03-15,Q1 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-01-EMP-00436,EMP-00436,Operations,IC1,2025-03-15,Q1 2025,5,5,4,5,5,4.8,The work-life balance has improved significantly this quarter.
SRV-01-EMP-01397,EMP-01397,Marketing,IC1,2025-03-15,Q1 2025,3,3,2,3,3,2.8,Career growth feels stagnant. No clear path forward.
SRV-01-EMP-04875,EMP-04875,Engineering,Senior,2025-03-15,Q1 2025,4,3,3,4,4,3.6,
SRV-01-EMP-01189,EMP-01189,Operations,IC1,2025-03-15,Q1 2025,4,3,4,4,4,3.8,Overall satisfied but see room for improvement.
SRV-01-EMP-01670,EMP-01670,Marketing,IC2,2025-03-15,Q1 2025,4,5,5,5,4,4.6,
